débonnairement	ADVgen	debonairement|deboneiremant|deboneirement|deboneremant|debonerement|debonneirement
débonnaireté	NOMcom	debonaireté|debonereté|debonnaireté
débourser	VERcjg	debourseroient
debout	ADVgen	debout
déboutement	NOMcom	debotement
débouter	VERppe	deboutee|deboutez|deboutéz|debuté
débouter	VERcjg	debote|debouta|deboute|deboutera|deboutoient
débouter	VERinf	debouter
débriser	VERppe	debrisees|debrisiez|debrisié
débriser	VERcjg	debrisa|debrise
débusquer	VERppe	desbunchié
débusquer	VERinf	desbuschier
deça	ADVgen	deca
deçà	ADVgen	deça|deçà
deçà	PRE	deça|deçà
décapiter	VERppe	decapitez|decapité
décasser	VERcjg	decasse
décembre	NOMcom	decembre
déception	NOMcom	deception|deceptions
décès	NOMcom	decex|deciés|decès|decèz|decés
décevable	ADJqua	decepvable|decevable
décevance	NOMcom	decevance
décèvement	NOMcom	decevemens|decevement
décevoir	VERppe	deceu|deceue|deceues|deceuz|deceü|deceüe|deceüz|dechut|deçeu|deçeues|deçeuz
décevoir	VERcjg	deceust|decevra|deceüst|dechoipt|deçoit|deçoive|deçoivent|deçurent|deçut
décevoir	VERppa	decevans|decevant|decevante|dechevans
décevoir	VERinf	decepvoir|decevoir|dechevoir|deçoivre
déchant	NOMcom	deschanz
décharge	NOMcom	descharges
décharger	VERinf	descharger|deschargier
décharger	VERcjg	descharge
décharger	VERppe	deschargiez|deschargié
déchasser	VERppe	dechaciez|dechacié|deschassé
déchasser	VERcjg	dechacent
déchasser	VERinf	dechacer|dechacier
déchasser	VERppa	dechaçant
dechauchier	VERcjg	dechalceras
déchausser	VERppe	deschauciez|deschaucié
déchausser	VERinf	deschaucier
déchausser	VERcjg	descauchoit|deschauce|deschaucent|deschaucierent
déchaux	ADJqua	decauc|deschauz
déchevaucher	VERcjg	deschevalchierent
déchevaucher	VERppe	deschevalcet
déchier	VERcjg	desciroit
déchirer	VERcjg	decireras|deschiroit|descire|desire|dessire|dessirent
déchirer	VERppa	deschirant|desirant
déchirer	VERppe	deschireit|deschiré
déchirer	VERinf	descirer|dessirier
déchoir	VERcjg	decarrat|decheent|decheez|decheoist|decheut|dechiet|dechoit
déchoir	VERinf	decheoir
déchoir	VERppe	decheue|decheü|decheües
deci	ADVgen	desci|desi|dessi|dissi
deci	PRE	deci
Decius	NOMpro	decius
déclaration	NOMcom	declaration
déclarer	VERcjg	declaira|declairez|declairoient|desclara
déclarer	VERppe	declairez|declairé|declairée|declaré|desclairées|desclerie
déclarer	VERinf	declairer
déclin	NOMcom	declin
décliner	VERppa	declinant
décliner	VERcjg	declinast|decline|declinent|declinet
décliner	VERinf	decliner
déclore	VERppe	desclos|desclose
déclore	VERcjg	descloe|descloent|desclot
déclouer	VERinf	descloer
décocher	VERcjg	descochent
décollace	NOMcom	decollace
décoller	VERcjg	decola|decolerent|decollat
décoller	VERinf	decoler|decoller
décoller	VERppe	decolez|decolléz
décolorer	VERppe	descoloree|descoloré|desculuret|desculurez
décolorer	VERinf	descolorer
décombrement	NOMcom	discumbrement
décombrer	VERinf	desconbrer
décombrer	VERcjg	desconbre
déconfire	VERinf	desconfire|descunfire
déconfire	VERppe	desconfis|desconfit|desconfite|desconfitz|desconfiz|descunfit|descunfite|descunfiz
déconfire	VERcjg	desconfirent|desconfisoit|desconfist|desconfit|descumfist|descunfiseient
déconfire	VERppa	desconfisant
déconfiture	NOMcom	desconffiture|desconfiture|descunfiture
déconfort	NOMcom	desconfors|desconfort|desconforts|desconforz
déconforter	VERcjg	desconfort|desconforta|desconforte|desconfortent|desconforterent|desconfortet|desconfortissiez|desconfortoit|descunfortent
déconforter	VERinf	desconforter
déconforter	VERppe	desconfortee|desconfortees|desconfortez|desconforté
déconforter	VERppa	desconfortant
déconnaissance	NOMcom	descognoissance|descongnoissance
déconnaître	VERcjg	descognoist
déconnaître	VERppe	descongneue
déconseiller	VERppe	desconseilliee|desconseilliees|desconseilliez|desconseillié|desconseilét|desconselliee|desconselliees|desconselliez
déconvenue	NOMcom	descouvenue|descovenue
décorer	VERcjg	decorent
decoste	ADVgen	decoste
découdre	VERppe	descosu|descousue
découper	VERppe	decolpé
décourager	VERppe	descouragez|descouraigéz
décourir	VERppa	decuranz
décourir	VERcjg	decoroient|decourent|decurge
décourir	VERinf	curre
découverture	NOMcom	descouertures
découvrir	VERppe	descouertes|descouvers|descouvert|descouverte|descouvertes|descouverz|descovert|descoverte|descovertes|descuverz
découvrir	VERcjg	descoevre|descoevrent|descourit|descouvrent|descouvrerent|descouvri|descouvry|descouvrés|descoverra|descoverras|descoverroie|descovrez|descovri|descovrissent|descuevre|descuvrir
découvrir	VERinf	descouvrir|descovrir
décret	NOMcom	decret
décrever	VERcjg	decrevoit
décrire	VERinf	descrire|descrivre
décrire	VERcjg	descrist
décrire	VERppe	descript|descrit|descriz
décroître	VERcjg	descrut
décroître	VERppe	descreüe
dédaigner	VERcjg	desdaigne|desdaignerai|desdaigniez|desdaing|desdaingne|desdeigna|desdeingna
dédaigner	VERinf	desdaignier
dédaigneux	ADJqua	desdaigneuse|desdeigneuse
dédain	VERcjg	desdeing
dédain	NOMcom	desdaing|desdeing
dedans	ADVgen	dedans|dedanz|dedens|dedenz
dedans	PRE	dedans|dedanz|dedens|dedenz
dedesuz	PRE	dedesuz
dedevant	PRE	dedavant|dedevant
dedevant	ADVgen	dedevant
dédier	VERppe	dedié|dedïés
dédire	VERcjg	desdist|desdit
dédire	VERinf	desdire
déduction	NOMcom	deduction
déduire	VERcjg	dedui|deduient|deduiez|deduisoient|deduit
déduire	VERppe	deduit|deduite
déduire	VERinf	deduire|desduire
déduire	VERppa	deduisant
déduit	NOMcom	deduis|deduit|deduiz|desduit
défaillant	NOMcom	défaillans
défaillant	ADJqua	defalant
défaillir	VERcjg	defaillent|defailli|defaillons|defaloit|defalt|defauroit|defausise|defaut|deffaillent|deffaut|défaillent
défaillir	VERppa	deffailans|deffaillant
défaillir	VERinf	defaillir|defalir
défaillir	VERppe	defailli|defaillie
défaire	VERcjg	deffait|deffist|desfaimes|desfist
défaire	VERppe	deffaict|deffaicte|deffaictz|deffet|desfet
défaire	VERppa	desfazend
défaire	VERinf	desfaire|desfere
défaut	NOMcom	default|defaulx|defaust|deffault|deffaut
défaute	NOMcom	defalte|defaulte|defaute|deffaulte|deffaute
défendement	NOMcom	deffendemenz
défendeur	NOMcom	defendeor|defendeurs|deffenderres
défendre	VERcjg	defen|defend|defende|defended|defendeient|defendeit|defendent|defenderont|defendet|defendi|defendirent|defendit|defendoient|defendoit|defent|deffend|deffende|deffendent|deffenderoient|deffendi|deffendirent|deffendissiez|deffendit|deffendoient|deffendoit|deffens|deffent|desfande|desfandeiez|desfandent|desfandi|desfandoit|desfandra|desfandrai|desfandroiz|desfant|desfende|desfenderont|desfendi
défendre	VERinf	defendre|deffendre|desfandre|desfendre
défendre	VERppa	defendant
défendre	VERppe	defendu|defendue|defendues|defenduz|deffendu|deffenduz|desfandu|desfandue|desfanduz
defenir	VERinf	defenir
défens	NOMcom	deffens|desfans
défensable	ADJqua	defensable|deffensables
défense	NOMcom	defence|defense|defenses|deffence|deffences|deffense|deffenses|desfanse|desfanses|desfansse|desfansses|défence
défenseur	NOMcom	deffenseurs
défension	NOMcom	defensïon
déferrer	VERppe	defferrez
déferrer	VERcjg	desferrast|desferrera
défiance	NOMcom	deffiance|defiance|desfiance
défier	VERppe	deffiez|desfiez|desfié|desfïet
défier	VERinf	deffier|desfier
défier	VERcjg	deffie|deffioient|desfi|desfiai|desfie|desfïent
défigurer	VERcjg	desfigure
definaille	NOMcom	definaille
définement	NOMcom	definement
définer	VERcjg	define|definent
définer	VERinf	defineir|definer
définition	NOMcom	diffinicion|diffinition
defolëiz	NOMcom	defoleïz
défoncer	VERppe	deffoncées
deforain	ADJqua	deforaine|deforaines|deforains
déforcer	VERcjg	deforcent
defors	ADVgen	defors
defors	PRE	defors
défouler	VERinf	defoler|defouler|defuler
défouler	VERppa	defulant
défouler	VERcjg	defolent|defulent
défouler	VERppe	defolee
défrauder	VERppe	desfraudés
défroisser	VERppe	defroisiéz|defroissiez
défroisser	VERcjg	defruisent
dégarnir	VERppe	desgarni|desgarniz|desgarny|desguarnie
dégarnir	VERinf	desgarnir
dégâter	VERppe	degasteie|degastez|degasté|deguastee|deguasteiz|deguastet
dégâter	VERcjg	degaste
dégâter	VERinf	degaster
degoler	VERinf	degollar
dégoutter	VERinf	degote
dégoutter	VERcjg	degote
dégoutter	VERppe	degotez
degré	NOMcom	degrez|degré|degrés|degrét|degréz
dégrocier	VERcjg	degroces
deguenchir	VERppe	deganchi
déguerpir	VERcjg	deguerpesist|deguerpi|deguerpirent|deguerpissent|deguerpissiez|deguerpissis|deguerpissiés|deguerpissoient|deguerpist|deguerpit
déguerpir	VERinf	deguerpir
déguerpir	VERppe	deguerpi|deguerpie
déguiser	VERppa	desguisant
déguster	VERcjg	deguastat
déhacher	VERppe	dehachiee|dehachiez
dehé	NOMcom	dahait|dahez|dahé|dehet|dehez|maudahez
dehors	ADVgen	defors|dehors
dehors	NOMcom	dehors
dehors	PRE	defors
deintié	NOMcom	daintié|deintet
déité	NOMcom	deité|deïtat|deïtez|deïté
déjà	ADVgen	desja|desjà
dejangler	VERcjg	degenglent
déjeter	VERinf	dejeter
déjeter	VERcjg	degetas|degetat|degetuns|degiete|degietent|dejetat
déjeter	VERppe	degetee|degeteez|degetiez
déjeuner	VERinf	desgeüner|desjeuner
déjeuner	VERcjg	desgeunent
dejoste	PRE	dejoste|dejuste
dejoste	ADVgen	dejoste|dejuste
dela	PRE	dela
delà	PRE	dela|delà
delà	ADVgen	dela
délacer	VERcjg	deslace|deslaçat
délacer	VERinf	deslacier
délacer	VERppe	deslacié
délai	NOMcom	delai|delais|delay|deloy
délaie	NOMcom	delaie
délaiement	NOMcom	delaiemant
délaissement	NOMcom	delaissemens|delaissement
délaisser	VERcjg	delais|delaisse|delaissent|delaississions|delesse|delessent
délaisser	VERinf	delaisser|delaissier|delesser
délaisser	VERppe	delaissie|delaissié
délaisser	VERppa	delaissant
délayer	VERcjg	delaie|delaient|delaiez|delait|deloient
délayer	VERinf	delaier|delayer
délayer	VERppa	delaiant|delayans
Delcy	NOMpro	delcy
délectation	NOMcom	delectation|delectations
delez	PRE	dalés|deleiz|delez|delés|deléz
delez	ADVgen	deleiz
délibération	NOMcom	deliberacion|deliberation
délibérer	VERcjg	delibera|deliberast|delibererent|deliberoit|deliberèrent|delibéra|deslibera
délibérer	VERppe	deliberé|desliberé
délicatif	ADJqua	delicatives
délicativement	ADVgen	delicativement
délice	NOMcom	delice|delices
délicieusement	ADVgen	delicieusement
délicieux	ADJqua	delicieuse|delicieuses|delicieux
délié	ADJqua	deliee|deliees|deliez|delié
délier	VERcjg	deslia|deslias|desliat|deslie|deslierent|desloiat|deslïent
délier	VERppe	deliee|desliee|desliees|deslié|desloies|desloiet|desloiez|deslïés
délier	VERinf	delier|deslier|desloier|deslïer
délit	NOMcom	delis|delit|deliz
délitable	ADJqua	delitable|delitables
déliter	VERcjg	delit|delite|delitent|delitoie|delitoit
déliteux	ADJqua	deliteus
délivrance	NOMcom	delivrance
délivre	ADJqua	delivre|delivres
délivre	NOMcom	delivre
délivrement	ADVgen	delivremant|delivrement
délivrer	VERcjg	deliurat|deliveras|deliverra|deliverras|delivra|delivrast|delivre|delivrera|delivrerent|delivreroit|delivrerons|delivres|delivrez|delivrissiez|delivroit
délivrer	VERinf	delivrer|deslivrer
délivrer	VERppe	deliureit|deliureiz|delivree|delivrees|delivreit|delivrez|delivré|delivrée|delivréz|deslivré
déloger	VERcjg	deslogeoit|deslogierent|deslogèrent
déloger	VERppe	deslogiés
déloger	VERinf	desloger
déloyal	ADJqua	desleal|desleaus|desleax|desloial|desloiale|desloiales|desloialles|desloiaulx|desloiaus|desloiaux|desloiax|desloyal
déloyalement	ADVgen	desleaumant|desloialment|desloiaument|desloyaument
déloyauté	NOMcom	deloiauté|desleautez|desleauté|desloialté|desloiaulté|desloiautez|desloiauté|desloiautés|desloiautéz
déluge	NOMcom	deluge
deluns	NOMcom	deluns
démailler	VERinf	desmaillier
démailler	VERppe	desmailet|desmaillees|desmailliez
démailler	VERcjg	desmailet
demain	ADVgen	demain
demain	NOMcom	demain
demaine	ADJqua	demainne|demeine|demenie
demainement	ADVgen	demainnemant
Demala	NOMpro	damalet
demande	NOMcom	demande|demandes
demander	VERinf	demandeir|demander|demender
demander	VERcjg	demanda|demandai|demandames|demandas|demandascie|demandasmes|demandasse|demandast|demandastes|demandat|demanday|demande|demanded|demandent|demandera|demanderai|demanderas|demanderay|demandereiz|demanderent|demanderions|demanderoient|demanderoit|demanderoiz|demanderoye|demanderunt|demandes|demandesiez|demandet|demandeuet|demandez|demandiez|demandirent|demandoie|demandoient|demandoit|demandons|demandé|demandés|demant
demander	VERppe	demandee|demandees|demandeie|demandeit|demandeiz|demandé
demander	VERppa	demandan|demandant|demandanz
demanois	ADVgen	demaneis|demanois|demenois
demeinement	ADVgen	demeniement
démêler	VERinf	desmeller|desmesler
démêler	VERcjg	desmellerent
démembrer	VERppe	desmanbree|desmanbrez
démembrer	VERinf	desmanbrer|desmembrer
démener	VERppe	demened|demenede|demenee|demenies|demené|demenée|demenét
démener	VERcjg	demain|demainne|demainnent|demaint|demeinent|demeinne|demeint|demena|demenast|demenat|demeneiz|demenerent|demenez|demenoient|demenoit|demerrat
démener	VERinf	demener
démener	VERppa	demenant
démenter	VERinf	demanter|dementer
démenter	VERcjg	demantast|demante|demantent|demantoient|dement|dementa|demente|dementent|dementet|dementez|dementoit|dementés
démenter	VERppe	demantee|dementez
démenter	VERppa	dementant
dementiers	ADVgen	dementres
démentir	VERcjg	desmant|desmanti|desment|desmente|desmentoit
démentir	VERinf	desmentir
dementre	ADVgen	demantres|dementres
démérite	NOMcom	demerites
démesure	NOMcom	desmesure
démesuré	ADJqua	desmesurés
démesurément	ADVgen	desmesureement
démesurer	VERppe	desmesuree|desmesurees|desmesureis|desmesuré
démesurer	VERinf	desmesurer
démettre	VERppe	demise
demeurance	NOMcom	demorance|demourance
demeurant	NOMcom	demeurant|demourant
demeure	NOMcom	demeure|demore
demeurée	NOMcom	demoree|demouree|demourée|demurere
demeurer	VERinf	demeurer|demoreir|demorer|demoureir|demourer|demurer
demeurer	VERcjg	demeura|demeure|demeurent|demeurera|demeurerent|demeurerez|demeurez|demeuriez|demeurje|demeuroient|demeurt|demeurèrent|demor|demora|demoras|demorasse|demorassent|demorast|demorastes|demorat|demore|demorent|demorerent|demoreuent|demoreuet|demorez|demoriez|demoroie|demoroient|demoroit|demorra|demorrez|demorroit|demorront|demort|demoura|demourasmes|demourassent|demourast|demoure|demoureray|demourerent|demoureroient|demoureroit|demoureront|demouroient|demouroit|demouroiz|demourons|demourrez|demourroient|demourroit|demourront|demourrés|demourèrent|demure|demurent|demuret
demeurer	VERppe	demorez|demoré|demouree|demourez|demouré|demourée|demouréz|demuret
demeurer	VERppa	demorant|demourans|demourant|demurant
demi	ADJqua	demi|demie|demis|demy|demye
demi	ADVgen	demi|demy
demi	NOMcom	demie
démincer	VERcjg	demince
demon	NOMcom	demon
démontrance	NOMcom	demonstrance|demostrance|demostrances|demoustrance
démontrement	NOMcom	demostrement|demustrement
démontrer	VERinf	demonstrer|demostreir|demostrer|demoustrer|demustrer
démontrer	VERcjg	demonstrat|demonstre|demonstrent|demonstroit|demosterai|demosteroient|demosteroies|demosteroit|demosterrai|demostra|demostrat|demostre|demostreuet|demoustra|demoustrast|demoustre|demustra|demustrai|demustrat
démontrer	VERppa	demonstrant
démontrer	VERppe	demostré|demoustree
demourer	VERcjg	domoret
démouvoir	VERinf	desmouvoir
démouvoir	VERppe	desmeu
démusser	VERppa	demuçant
dénaturer	VERppe	desnaturez
dénégation	NOMcom	denegacions
deneret	NOMcom	denerés
denier	NOMcom	d.|dener|deners|denier|deniers|denyers
dénier	VERppa	denoiant
dénier	VERinf	denyer
Denis	NOMpro	denis|denise|denys
dénoncer	VERppe	denonciee|denoncié|denuncié
dénoncer	VERinf	denuncer
dénoncer	VERcjg	denoncent|denonça
dénonciation	NOMcom	denonciacion
dénoter	VERppa	denotant
dénoter	VERcjg	denote
dénouer	VERcjg	desnoe|desnoez
dénouer	VERppe	desnoee
denrée	NOMcom	danree|denrees|denrées
dent	NOMcom	dant|danz|dens|dent|denz
dent	ADVgen	den
dentres	CONsub	dontre
dentres	ADVgen	dontre
dénuer	VERcjg	denuas|denuez
dénuer	VERppe	denué|desnuez
dénuer	VERinf	desnuer
dépareil	ADJqua	desparoilles
déparer	VERcjg	despeiret
département	NOMcom	departement|departemenz|despartement
départie	NOMcom	departie|departies
départir	VERcjg	depart|departe|departed|departeit|departent|departeroit|departez|departi|departira|departirai|departirent|departiroient|departiroit|departiroiz|departirons|departiront|departisse|departistes|departit|departoient|departoit|departons|departum|departéz|despartent|despartez|desparti|despartit|despartoit
départir	VERppe	departi|departie|departies|departit|departiz
départir	VERinf	departir|departirs|despartir
départir	VERppa	departant
dépecer	VERppe	depechïez|depeciee|depeciez|depecié|depeciés|despeciee|despeciees|despeciez|despecié|despecée
dépecer	VERcjg	depeçout|depiece|depiecent|despeça|despeçoient|despiecent
dépecer	VERinf	depecier
dépêcher	VERinf	despeeschier|despescher
dépendre	VERcjg	depandent|depent|despande|despandoient|despant|despende|despendent|despendi|despent
dépendre	VERinf	despandre|despendre
dépendre	VERppe	despandu|despendu|despenduez
dépendre	VERppa	dependens|despendant
dépens	NOMcom	despans|despens
dépense	NOMcom	despanse|despansse|despence|despense|despenses
dépensier	NOMcom	despanssier
déperdre	VERinf	deperdre
dépit	NOMcom	despit|despiz
dépiter	VERcjg	despitat|despite|despitent|despiteroient|despites
dépiter	VERppe	despitiez
déplaindre	VERcjg	deplaignent
déplaint	NOMcom	deplainz
déplaire	VERcjg	desplairoient|desplaise|desplaisoit|desplaist|desplait|despleise|desplese|desplest|despleust|despleut|despleüst|desplot|desplust
déplaire	VERppe	despleü
déplaire	VERinf	desplaire|despleire|desplere
déplaire	VERppa	desplaisant
déplaisance	NOMcom	desplaisance
déplaisir	NOMcom	desplaisir|desplaisirs
déplorer	VERcjg	despleurent
déployer	VERinf	desployer
déployer	VERcjg	desploie|desploierai|desployez
déployer	VERppe	desploiee|desploiees|desploiez
déport	NOMcom	deport|deporz
déporter	VERcjg	deport|deportassent|deporte|deportent|deporteray|deportoient
déporter	VERinf	deporteir|deporter
déporter	VERppe	deporté
déporter	VERppa	deportant
déposer	VERcjg	deposa|deposad|deposas|depose|deposeroit
déposer	VERppe	deposé
déposition	NOMcom	deposicion
dépouille	NOMcom	despoille|despoilles
dépouiller	VERcjg	depuliat|despoilla|despoillast|despoille|despoillierent|despoilloit|despuillent
dépouiller	VERinf	despoiller|despoillier
dépouiller	VERppe	despoilliee|despoilliez|despoillié|despouillé
dépourvu	ADJqua	despourveu|despourveus|despourveuz
dépréer	VERppe	depredethe
déprendre	VERppe	depris|deprise|despris
déprendre	VERcjg	desprise
dépriement	NOMcom	depreiement
déprier	VERcjg	depreient|deprient|deprier|deprions
déprier	VERppa	deproianz
déprier	VERinf	deprier
déprimer	VERinf	deprime
déprimer	VERppe	depprimez|deprimee
dépris	ADJqua	despris
déprisement	NOMcom	desprisement
dépriser	VERcjg	desprise
dépriser	VERinf	despriser
déprisonner	VERppe	desprisonees|desprisonez|desprisoné
dépuceler	VERppe	despucelee|despucelees
dépuceler	VERinf	despuceler
dépuceler	VERcjg	despucelerent
depuis	PRE	depuis
depuis	ADVgen	depuis|despuis
députaire	ADJqua	deputaire|deputeere
député	NOMcom	depputéz|deputez
député	NOMpro	deputez
députer	VERppe	deputez
députer	VERcjg	deputera
déraciner	VERppe	desracinees
déraisne	NOMcom	desresne
déraisner	VERppe	deresniee|desreniee|desresniee|desresnié
déraisner	VERcjg	deraisnad|desraist|desresne|desresneroit
déraisner	VERinf	deresnier|desresnier
déraison	NOMcom	desraison|desreison
déraisonnable	ADJqua	desraisonnables
déranger	VERcjg	desrenget
Derby	ETR	derebi
dériver	VERppe	deriueie
dériver	VERcjg	deriuet|derive|derrive
dériver	VERinf	desriver
dernier	ADJqua	darrenier|dernier|derniers|derrenier|derreniere|derrenieres
dernier	ADJcar	derrenier
dernièrement	ADVgen	darenierement|darrenierement|derrenierement
dérober	VERppe	desrobee
dérober	VERcjg	desrobe
dérober	VERinf	desrober
déroger	VERppa	derogant
dérompre	VERcjg	derompt|deronpe|deronpent|deronpi|deront|derumpent|derumpet|derumpit|derumpt|desrompent|desronpent|desrumpt
dérompre	VERinf	derumpre
dérompre	VERppa	derote|derumpant
dérompre	VERppe	derompuz|derot|derotes|deroz|desrompu
dérouiller	VERcjg	desroullist
dérouter	VERcjg	desrote|desrotent|desrute
dérouter	VERppe	desroté|desroutees
derrain	ADJqua	darrain|darreain|darreaine|darreains|darreins|darriens|dasreainne|derain|dereins|derrain|derrains|derreains|derriens|desreien|desrien
derrain	NOMcom	derreain|derreains
derraineté	NOMcom	derainetez|desrainetez
derrier(e)	ADVgen	derriere|derriers|desriere
derrier(e)	PRE	derriers
derrière	ADVgen	darere|derere|deriere|derriere|derrieres|derriers|derrière|detriés
derrière	PRE	derere|deriere|derriere|derrière|detrés
derrière	NOMcom	derriere
des	DETind	des
dès	ADVgen	des
dès	PRE	des|dès|dés
désabellir	VERcjg	desabeli|desabelisse|desabelist
désaerdre	VERinf	desaerdre
desaffubler	VERppe	desafublee|desafublez|desafublé
desancrer	VERppe	desaencree
desancrer	VERcjg	desaencrez
désappointer	VERppe	desapointéz|desappointéz
désappointer	VERcjg	desappointe
désarmer	VERcjg	desarma|desarme|desarment|desarmerent|desarmeroiz|desarmoit
désarmer	VERppe	desarmee|desarmez|desarmé
désarmer	VERinf	desarmer
désassembler	VERppe	desasanblee
désattempré	VERppe	desatranpree
désavantage	NOMcom	desavantaige
désavantageux	ADJqua	desavantageux
désavenant	VERppa	desavenant
désaventure	NOMcom	desavanture
désavouer	VERcjg	desavoua
désavouer	VERinf	desavouer
désavoyer	VERppe	desavoiez
desceindre	VERcjg	desceigne|desceignent
desceindre	VERppe	desceintes|desçainte
desceindre	VERinf	desceindre
descendre	VERcjg	descende|descendent|descenderai|descendez|descendi|descendied|descendiez|descendirent|descendismes|descendit|descendoient|descendoit|descendoyent|descendra|descendrai|descendrat|descendriemes|descendroit|descendrons|descendrunt|descendy|descent|dessend
descendre	VERinf	descendre
descendre	VERppe	descendu|descendue|descendus|descendut|descenduz
descendre	VERppa	descendant|descendanz
deschaitiver	VERppe	descheitivez
descharpir	VERppe	decharpies
deschevaler	VERppe	deschevalez
desclarcir	VERcjg	desclarcist
desconfusion	NOMcom	descunfisun
descorre	VERppe	descust
descoulper	VERppe	descoulpez
description	NOMcom	description
descuidier	VERcjg	descuidiez
désemparer	VERinf	desemparer
desenseigner	VERcjg	desansaingne
désert	NOMcom	desert|deserz
désert	ADJqua	desers|desert|deserte|desertethe
déserter	VERppe	desertet|deserté
déserter	VERcjg	deserta
désertion	NOMcom	desercion|desertion
désespérance	NOMcom	desesperance
désespérer	VERinf	desesperer
désespérer	VERppa	desesperant
désespérer	VERppe	desesperez|desesperé|desesperée
désespérer	VERcjg	desespere|desesperez
désespoir	NOMcom	desespoir
désevrer	VERcjg	desevrassent|desevrerent
desfermer	VERcjg	defferment|deffrema|desfermast
desfermer	VERppe	defermeit|desfermee
desfermer	VERinf	deffermer
desfouir	VERcjg	desfuee
desfubler	VERppe	desfublez|desfublé
déshabiller	VERcjg	desabilloient
déshabiller	VERppe	desabillee|desabillé
deshait	NOMcom	dehait|deshait|deshet
deshaitier	VERppe	deshaitiez|desheitiee|desheitiez|desheitié
deshaitier	VERcjg	desheite|deshet|deshete
deshéberger	VERcjg	desherbergent
déshéritement	NOMcom	deseritemant|desheritemant
déshériter	VERppe	deseritee|deseritez|deserité|desheritee|desheritees|desheritez|desherité|desiretés
déshériter	VERcjg	deserita|deseriteiez|deseritera|deseriterent|deseriteroit|deseritoit|desherete|desheritoit
déshériter	VERinf	deseriter
déshonnête	ADJqua	deshonneste|deshonnestes
déshonnêteté	NOMcom	deshonesté
déshonneur	NOMcom	desennor|desenor|desenors|desenur|deshonneur|deshonor
déshonorable	ADJqua	deshonnourable|deshonnourables
déshonorer	VERppe	desennoree|deshonuré
deshouser	VERppe	deshouzéz
désier	NOMcom	desier
désir	NOMcom	desir|desirs
désirable	ADJqua	desirrables
désirance	NOMcom	desirance
désirer	VERcjg	desir|desira|desirasse|desire|desirent|desires|desiret|desirez|desiroie|desiroient|desiroit|desirons|desirra|desirrai|desirrasse|desirre|desirrent|desirrerent|desirreroie|desirres|desirret|desirrez|desirroie|desirroient|desirroit|desirrons
désirer	VERinf	desir|desireir|desirer|desirier|desirrer
désirer	VERppe	desiree|desirree|desirrez|desirré|desirrét|desiré|desirée|desiréz|désiré
désirer	VERppa	desirant|desirante|desiranz|desirrans|desirrant|desirranz
désireux	ADJqua	desireuse|desirrex|desirruse|desirus
désirier	NOMcom	desirrier|desirriers
desirree	NOMcom	desiree
desjoindre	VERcjg	desjoint
desjoindre	VERinf	desjoindre
desjoindre	VERppe	desjoinctes
desjugler	VERppe	desjuglee|desjuglez|desjuglé
deslicier	VERcjg	deslicent
deslouer	VERcjg	desloera|deslot|deslouèrent
deslouer	VERinf	desloer|desloier
deslouer	VERppe	desloiee
désobéir	VERinf	desobeir
désobéissance	NOMcom	desobeissance|desobéissance
desoctroyer	VERcjg	desotrei
désolation	NOMcom	desolacion|desolation
désoler	VERppe	desolez|desollé|desollée|desolée
désoler	VERcjg	desola
désordonnance	NOMcom	desordonnance|desordonnances
désordonner	VERppe	desordenees|desordenet|desordonnee|desordonnees|desordonnez|desordonné|desordonnéz
désormais	ADVgen	desoremaiz|desoresmais|desormais|desormaiz
despaner	VERcjg	depane
desparpiller	VERcjg	desparpeilat
despérance	NOMcom	desperance
despérer	VERppe	desperé
despérer	VERcjg	despere|desperez|despoir|despoire
despersonner	VERcjg	despersunent
despire	VERppe	despit|despite|despites|despiz
despire	VERcjg	despeis|despira|despis|despisiez|despisoit|despissent|despist|despit
despire	VERppa	despisant
despire	VERinf	despire
despiser	VERcjg	despise
despot	NOMcom	despot
desque	CONsub	des|desque
desque	PRE	des|desqu'|desque
desque	NOMcom	desques
desramer	VERppe	deramedes|derramee
desramer	VERinf	deramar
desroi	NOMcom	desroi|desrois
desrouper	VERppe	desroupez|desroupée
desrouper	VERcjg	desrouperrent
desroyer	VERppe	desrees|desreez|desreé|desroyé
desroyer	VERcjg	desroie
desroyer	VERinf	desreer
dessafrer	VERcjg	desaffret
dessaisir	VERcjg	dessaisisent
dessaisir	VERppe	dessesi
dessemblable	ADJqua	dessemblable
dessembler	VERcjg	dessanble
dessembler	VERppe	dessemblee
desseoir	VERcjg	desseïst|dessiee|dessieent
desseoir	VERinf	desseoir
desserrer	VERppe	desserré
desserrer	VERcjg	desserre
desserte	NOMcom	deserte|desertes|desserte|dessertes
desservir	VERcjg	desert|deserui|deservi|dessert|desservimes|desservons
desservir	VERppe	deservi|deservie|deservit|deserviz|desservi|desservie|desservy
desservir	VERinf	deservir|desservir
dessevelir	VERcjg	dessevelissoient
dessevraille	NOMcom	dessevraille
dessevrer	VERcjg	deseivret|deseuerroit|desevrerent|desevret|desevrout|desseivrent|dessevrai|dessevrat|dessoivre|dessoivrent
dessevrer	VERppa	desevranz
dessevrer	VERinf	dessevrer
dessevrer	VERppe	desevred|desevrez|desevré|dessevree|dessevrez|dessevré
dessous	PRE	desaux|desos|desou|desoubz|desous|desouz|desox|desoz|dessoubz|dessous|dessouz|desuz
dessous	ADVgen	desouz|desoz|dessous|dessouz|desuz
